"Title","Company","Location","Created","Category","Description","URL","Latitude","Longitude"
"Software Engr II","Honeywell","Bangalore, Karnataka","2025-07-21T12:02:58Z","IT Jobs","We are seeking a highly Skilled Senior Software Engineer with a strong full-stack development background in .Net and angular to join our innovative engineering team. With over 5 years of experience, you will be developing complex software solutions and drive technological advancements within our organization. Responsibilities: - Design and implement robust, scalable, and maintainable applications using .NET for the backend and Angular for the frontend. - Extensive hands-on experience in databas…","https://www.adzuna.in/land/ad/5314280924?se=4K4mPb1n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=11B4C00BF195AC4ADA9546964E096796A997A619","12.95703","77.59837"
"Business Processes Consultant- Full Stack Developer","SAP","Bangalore, Karnataka","2025-07-17T10:38:59Z","IT Jobs","We help the world run better At SAP, we enable you to bring out your best. Our company culture is focused on collaboration and a shared passion to help the world run better. How? We focus every day on building the foundation for tomorrow and creating a workplace that embraces differences, values flexibility, and is aligned to our purpose-driven and future-focused work. We offer a highly collaborative, caring team environment with a strong focus on learning and development, recognition for your …","https://www.adzuna.in/land/ad/5307822882?se=4K4mPb1n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=C6D2965225A6F14771108202A6701C97C597748D","12.95703","77.59837"
"Senior Software Analyst - bpost","Radial","Chennai, Tamil Nadu","2025-06-24T23:43:17Z","IT Jobs","Senior Software Analyst - bpost Job Number: JO-2506-10968 Location (City, State): Chennai, India Employee Group: Regular Shift: Day Travel: 0% Site Name: TECHNOLOGIES INDIA PRIVATE LIMITED Is Remote Eligible: No Pay: INR 0.00 - INR 0.00 per year Share (http://www.addthis.com/bookmark.php?v=250&username=xa-4bf1a2af57df84a0) ||Email this job We are seeking a motivated and skilled Medior Developer with 2 to 5 years of experience in cloud-native application development and microservices architectur…","https://www.adzuna.in/land/ad/5266062247?se=4K4mPb1n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=6EBFBDC1E684AAB02D8A016376BE166E314D9E04","13.06041","80.24963"
"Sr. Consultant IT","Guardian Life","India","2025-07-06T02:11:26Z","IT Jobs","Job Description: We are seeking Engineering Leader with experience in building high-performing, scalable, enterprise-grade applications. They will work alongside business stakeholders, product owners, and developers to build customer facing apps for different business units. Responsibilities: - Execute product architecture decisions with the Solution Architect, ensuring alignment with Product D&T Leader - Work with Solution Architect and Product Owner to align product-level roadmap and acceptan…","https://www.adzuna.in/land/ad/5288140563?se=4K4mPb1n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=7E59634C4F308E11D2F6FA094034392DB0007E52","22.3511148","78.6677428"
"Sr. Consultant IT","Guardian Life","Chennai, Tamil Nadu","2025-07-06T02:11:26Z","IT Jobs","Job Description: We are seeking Engineering Leader with experience in building high-performing, scalable, enterprise-grade applications. They will work alongside business stakeholders, product owners, and developers to build customer facing apps for different business units. Responsibilities: - Execute product architecture decisions with the Solution Architect, ensuring alignment with Product D&T Leader - Work with Solution Architect and Product Owner to align product-level roadmap and acceptan…","https://www.adzuna.in/land/ad/5288140561?se=4K4mPb1n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=EFFD4CBF6C11B22B5E4332E6001A6C538DC282AE","13.06041","80.24963"
"Engineer II, Software","ThermoFisher Scientific","Bangalore, Karnataka","2025-07-23T09:53:51Z","Scientific & QA Jobs","Work Schedule Standard (Mon-Fri) Environmental Conditions Office Job Description Thermo Fisher Scientific Inc. is the world leader in serving science, with an annual revenue of approximately $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the develop…","https://www.adzuna.in/land/ad/5317567395?se=4K4mPb1n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=83D23E987E5E1153E68AE356835787A5CC82C3ED","12.95703","77.59837"
"Engineer III, Software","ThermoFisher Scientific","Bangalore, Karnataka","2025-07-06T02:20:28Z","Scientific & QA Jobs","Work Schedule Standard (Mon-Fri) Environmental Conditions Office Job Description Thermo Fisher Scientific Inc. is the world leader in serving science, with an annual revenue of approximately $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the develop…","https://www.adzuna.in/land/ad/5288146740?se=4K4mPb1n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=FE8A230F3D3233845F7AD0FC5B17375257F5A124","12.95703","77.59837"
"Software Engineer","IBM","Bangalore, Karnataka","2025-06-24T23:43:12Z","IT Jobs","Introduction IBM webMethods Integration is a powerful integration platform as a service (iPaaS) that provides a combination of capabilities offered by ESBs, data integration systems, API management tools, and B2B gateways. We are seeking a skilled and enthusiastic Java software engineer with experience in building high-performing, scalable, enterprise-grade applications and thrives on helping team to deliver high quality solution to customers. Your role and responsibilities - Develop new featur…","https://www.adzuna.in/land/ad/5266061957?se=4K4mPb1n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=B3D9AD44C843380E029070E6A13F2BDBAC351D4D","12.95703","77.59837"
"Staff Engineer, Software","ThermoFisher Scientific","Bangalore, Karnataka","2025-07-09T04:04:00Z","Scientific & QA Jobs","Work Schedule Standard (Mon-Fri) Environmental Conditions Office Job Description Thermo Fisher Scientific Inc. is the world leader in serving science, with an annual revenue of approximately $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the develop…","https://www.adzuna.in/land/ad/5292699968?se=4K4mPb1n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=7E3D14882B8E49291FD7FE9DF725B6A426B06152","12.95703","77.59837"
"Software Engineer - bpost","Radial","Chennai, Tamil Nadu","2025-06-26T23:40:41Z","IT Jobs","Software Engineer - bpost Job Number: JO-2506-10978 Location (City, State): Chennai, India Employee Group: Regular Shift: Day Travel: 0% Site Name: TECHNOLOGIES INDIA PRIVATE LIMITED Is Remote Eligible: No Pay: INR 0.00 - INR 0.00 per year Share (http://www.addthis.com/bookmark.php?v=250&username=xa-4bf1a2af57df84a0) ||Email this job We are seeking a motivated and skilled Medior Developer with 2 to 5 years of experience in cloud-native application development and microservices architecture. The…","https://www.adzuna.in/land/ad/5269948663?se=4K4mPb1n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=CAFD5C35A42486346AC13CB9A7B581EAA55A84EA","13.06041","80.24963"
"Technical Product Manager","UnitedHealth Group","Noida, Ghaziabad","2025-07-23T09:53:52Z","IT Jobs","Optum is a global organization that delivers care, aided by technology to help millions of people live healthier lives. The work you do with our team will directly improve health outcomes by connecting people with the care, pharmacy benefits, data and resources they need to feel their best. Here, you will find a culture guided by diversity and inclusion, talented peers, comprehensive benefits and career development opportunities. Come make an impact on the communities we serve as you help us ad…","https://www.adzuna.in/land/ad/5317567414?se=4K4mPb1n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=32D45966A665B821FBB7B6C054C1945BCDD3FAFC","28.56579","77.3225"
"Technical Product Manager","Ford Motor Company","Chennai, Tamil Nadu","2025-07-20T12:00:22Z","IT Jobs","Technical Product Manager with 10 years of strong experience in Java/J2EE with Spring boot microservices with GCP Take ownership and responsibility for the Product Team Backlog alignment and delivery commitments while working alongside key individuals: Product Manager, Portfolio/Solution Architects Digital Platform Engineering and Business Customers to deliver working, tested software - Technical Program Management of the FCE Renewals Team - Coordinate and lead the delivery of application featu…","https://www.adzuna.in/land/ad/5313258732?se=4K4mPb1n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=33C4A72C5A69CDEF91D3046B9BC914BF52420ACD","13.06041","80.24963"
"Senior Product Security Analyst","GE Vernova","Telangana, India","2025-07-19T11:45:04Z","IT Jobs","Job Description Summary We are looking for an Sr Product Security Analyst, with a focus in vulnerability management and incident response capability. In this role you will work in a team to identify, risk rate, communicate and track product vulnerabilities and be a part of the product incident response team. Job Description Roles and Responsibilities In this role, you will: - Be able to scope and participate in hardware and software penetration tests, vulnerability identification and vulnerabil…","https://www.adzuna.in/land/ad/5311787492?se=4K4mPb1n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=E2A9B72EA71ECD9E9E581E48F77C4997652A4E0F","17.864111","77.027375"
"Senior Product Security Analyst","GE Vernova","Karnataka, India","2025-07-19T11:45:04Z","IT Jobs","Job Description Summary We are looking for an Sr Product Security Analyst, with a focus in vulnerability management and incident response capability. In this role you will work in a team to identify, risk rate, communicate and track product vulnerabilities and be a part of the product incident response team. Job Description Roles and Responsibilities In this role, you will: - Be able to scope and participate in hardware and software penetration tests, vulnerability identification and vulnerabil…","https://www.adzuna.in/land/ad/5311787488?se=4K4mPb1n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=F8A48EAEA9EBC7207E03C90ADE3423C8105B1E63","14.325172","76.227524"
"Production Engineer Surveillance, Analysis and Optimization (SA&O)","Chevron Corporation","Bangalore, Karnataka","2025-07-20T12:00:13Z","IT Jobs","Total Number of Openings 1 About this position: This position supports technology development and deployment and expert consulting for surveillance, analysis, and optimization (SA&O), including pressure transient analysis and production analysis. Additionally, the position will be responsible for the maintenance and customer support of the tools used to perform surveillance, analysis and optimization, including training to users across the business units. This role works with Product Line Manag…","https://www.adzuna.in/land/ad/5313258670?se=4K4mPb1n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=F909A3FE47708AB61FFE6529D41A902E00F66C37","12.95703","77.59837"
"Manager, Software Engineering","Mastercard","Pune, Maharashtra","2025-07-16T10:39:15Z","IT Jobs","Our Purpose Mastercard powers economies and empowers people in 200 countries and territories worldwide. Together with our customers, we're helping build a sustainable economy where everyone can prosper. We support a wide range of digital payments choices, making transactions secure, simple, smart and accessible. Our technology and innovation, partnerships and networks combine to deliver a unique set of products and services that help people, businesses and governments realize their greatest pot…","https://www.adzuna.in/land/ad/5305891219?se=4K4mPb1n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=DAD5C66DBAB676625047992297C2A79971E14E97","18.5062","73.84735"
"MySQL Database - Architect / Senior Architect (Product Engineering)","HighRadius","Hyderabad, Telangana","2025-07-07T09:13:56Z","IT Jobs","ABOUT HIGHRADIUS: Market leader in Order to Cash automation solutions, HighRadius is a Software Product Development Company with over 18 years in the global FinTech market. Headquartered in Houston, Tx, USA with offices across the USA, Europe, and India. Providing Order to Cash automation solutions to 30% of the Fortune 1000 Companies, and we are currently growing with a CAGR of 85%. Named to the Forbes 2024, 2023, 2022, 2021 and 2020 Cloud 100 companies list and currently valued at 3.1 Billion…","https://www.adzuna.in/details/5289685285?utm_medium=api&utm_source=c8890522","17.40275","78.50806"
"Advanced Software Engr","Honeywell","Bangalore, Karnataka","2025-07-21T12:02:58Z","IT Jobs","As an Advanced Software Engineer here at Honeywell, you will be responsible for leading advanced software development projects, ensuring the reliability and efficiency of our software solutions. Collaborating with cross-functional teams, you'll drive the enhancement and maintenance of critical software components. You will troubleshoot and resolve complex software issues within the software engineering domain. You will also develop and maintain comprehensive software documentation to ensure kno…","https://www.adzuna.in/land/ad/5314280922?se=4K4mPb1n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=349D0C680E6EC6CA8A4FB27CC3A3D10ADA03F2D2","12.95703","77.59837"
"Principal Software engineer - Java","Mastercard","Pune, Maharashtra","2025-07-02T01:42:10Z","IT Jobs","Our Purpose Mastercard powers economies and empowers people in 200 countries and territories worldwide. Together with our customers, we're helping build a sustainable economy where everyone can prosper. We support a wide range of digital payments choices, making transactions secure, simple, smart and accessible. Our technology and innovation, partnerships and networks combine to deliver a unique set of products and services that help people, businesses and governments realize their greatest pot…","https://www.adzuna.in/land/ad/5278416492?se=4K4mPb1n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=5265AE8D305D5C45A47EB927881D30A9DCFAC9C4","18.5062","73.84735"
"Technology Project Management","Ford Motor Company","Chennai, Tamil Nadu","2025-07-23T09:52:11Z","IT Jobs","The Technology Project Management role within Enterprise Platform Engineering & Operations (EPEO) is to lead and deliver the IT Infrastructures (Intranet, Extranet, Servers, Storage, Voice, Collaboration technologies etc) across the globe. The TPM has to collaborate closely with various team members including Site IT, Service Teams, Product Teams, Infrastructure Architects, Purchasing, Finance, Manufacturing IT etc. and deliver the IT Infrastructure for Manufacturing and Non-manufacturing locat…","https://www.adzuna.in/land/ad/5317564716?se=4K4mPb1n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=A1638349CC1F9B189F96EEC8FE2A01903892EACB","13.06041","80.24963"
"Advanced Cyber Sec Archt/Engr","Honeywell","Karnataka, India","2025-07-18T11:44:23Z","IT Jobs","As an Advanced Cyber Security Architect/Engineer here at Honeywell, you will show demonstrable skills in the design and implementation of cloud, container and infrastructure security. You will be hands-on in fortifying defenses against emerging threats and acting as the subject matter expert for technical challenges. You will be responsible for collaborating with cross-functional teams, staying informed about emerging technologies, and fostering a culture of continuous improvement. - Partner wi…","https://www.adzuna.in/land/ad/5309607002?se=4K4mPb1n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=D698DE409D0E33E4F10F7EE13944A976CC9CA66A","14.325172","76.227524"
"Advanced Cyber Sec Archt/Engr","Honeywell","Bangalore, Karnataka","2025-07-19T11:45:04Z","IT Jobs","As an Advanced Cyber Security Architect/Engineer here at Honeywell, you will show demonstrable skills in the design and implementation of cloud, container and infrastructure security. You will be hands-on in fortifying defenses against emerging threats and acting as the subject matter expert for technical challenges. You will be responsible for collaborating with cross-functional teams, staying informed about emerging technologies, and fostering a culture of continuous improvement. - Partner wi…","https://www.adzuna.in/land/ad/5311787500?se=4K4mPb1n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=EA30ADEBD1BB156B978ED77048B03AD3663FB8A1","12.95703","77.59837"
"SW Engineer III","NCR Atleos","Hyderabad, Telangana","2025-06-25T23:41:07Z","IT Jobs","About NCR Atleos NCR Atleos, headquartered in Atlanta, is a leader in expanding financial access. Our dedicated 20,000 employees optimize the branch, improve operational efficiency and maximize self-service availability for financial institutions and retailers across the globe. Title: SW Engineer III Location: Hyderabad Job Description YOU ARE: Passionate about technology, enjoy solving complex problems, and thrive in a fast-paced, customer-focused environment. Whether it's resolving a bug, ans…","https://www.adzuna.in/land/ad/5267901856?se=4K4mPb1n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=569ED6832D11E9238AF106795510D8D764E48D5C","17.40275","78.50806"
"Software Engineering Manager","Siemens","Pune, Maharashtra","2025-07-23T09:53:41Z","IT Jobs","Job Family: Software Req ID: 471548 Siemens Digital Industries Software is a leading provider of solutions for the design, simulation, and manufacture of products across many different industries. Formula 1 cars, skyscrapers, ships, space exploration vehicles, and many of the objects we see in our daily lives are being conceived and manufactured using our Product Lifecycle Management (PLM) software. We are seeking a Software Engineering Manager with a strong background in Python, Java Spring Bo…","https://www.adzuna.in/land/ad/5317567306?se=4K4mPb1n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=F240E0932EA12F2E61E6585F38F2B612C81F9807","18.5062","73.84735"
"Senior Salesforce FSC developer","NTT DATA North America","Hyderabad, Telangana","2025-06-26T23:40:54Z","IT Jobs","Req ID: 327084 NTT DATA strives to hire exceptional, innovative and passionate individuals who want to grow with us. If you want to be part of an inclusive, adaptable, and forward-thinking organization, apply now. We are currently seeking a Senior Salesforce FSC developer to join our team in Hyderabad, Telangana (IN-TG), India (IN). key Responsibilities: - Develop and maintain customized solutions in Salesforce Financial Services Cloud, including Apex, Flows, and Lightning Web Components (LWC).…","https://www.adzuna.in/land/ad/5269953359?se=4K4mPb1n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=B8BB01E62E562945587E5DA87C62F9D0A2BE59BE","17.40275","78.50806"
"Full-Stack Developer - BTP with CAPM Java, Fiori UI5 (with exposure to S/4 HANA, ABAP) - DER","SAP","Gurgaon, Haryana","2025-07-20T12:02:53Z","IT Jobs","We help the world run better At SAP, we enable you to bring out your best. Our company culture is focused on collaboration and a shared passion to help the world run better. How? We focus every day on building the foundation for tomorrow and creating a workplace that embraces differences, values flexibility, and is aligned to our purpose-driven and future-focused work. We offer a highly collaborative, caring team environment with a strong focus on learning and development, recognition for your …","https://www.adzuna.in/land/ad/5313262378?se=4K4mPb1n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=650DD8E01DBA562EB557C781EAF9CB0D94A80F20","28.323996","76.983738"
"Senior Architect","UnitedHealth Group","Noida, Ghaziabad","2025-07-16T10:40:22Z","IT Jobs","Optum is a global organization that delivers care, aided by technology to help millions of people live healthier lives. The work you do with our team will directly improve health outcomes by connecting people with the care, pharmacy benefits, data and resources they need to feel their best. Here, you will find a culture guided by inclusion, talented peers, comprehensive benefits and career development opportunities. Come make an impact on the communities we serve as you help us advance health o…","https://www.adzuna.in/land/ad/5305893223?se=4BwMP71n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=2C251E1A6DFC0DDA218925E685D6A28C421B7A10","28.56579","77.3225"
"Senior Architect","UnitedHealth Group","Hyderabad, Telangana","2025-07-16T10:40:21Z","IT Jobs","Optum is a global organization that delivers care, aided by technology to help millions of people live healthier lives. The work you do with our team will directly improve health outcomes by connecting people with the care, pharmacy benefits, data and resources they need to feel their best. Here, you will find a culture guided by inclusion, talented peers, comprehensive benefits and career development opportunities. Come make an impact on the communities we serve as you help us advance health o…","https://www.adzuna.in/land/ad/5305893202?se=4BwMP71n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=1CFD895E7AD6F8902D9FE1D608056B8B15F8501B","17.40275","78.50806"
"Senior Architect","UnitedHealth Group","Bangalore, Karnataka","2025-07-16T10:40:22Z","IT Jobs","Optum is a global organization that delivers care, aided by technology to help millions of people live healthier lives. The work you do with our team will directly improve health outcomes by connecting people with the care, pharmacy benefits, data and resources they need to feel their best. Here, you will find a culture guided by inclusion, talented peers, comprehensive benefits and career development opportunities. Come make an impact on the communities we serve as you help us advance health o…","https://www.adzuna.in/land/ad/5305893224?se=4BwMP71n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=3A88D22FED0A5423CEA6A60B8BF63610D1A0ACC7","12.95703","77.59837"
"Senior Power Platform Specialist","Vanderlande","Pune, Maharashtra","2025-07-07T09:11:18Z","IT Jobs","Your responsibilities: Lead Developer (With T-Shape profile in CoPilot Studio or Business Process Automation) Lead the design and development of solutions using Microsoft Power Platform Collaborate with business stakeholders to understand requirements and translate them into technical solutions Provide technical guidance/best practices and support to the development team Conduct code reviews and ensure best practices are followed to ensure high-quality deliverables Lead by example, mentor and c…","https://www.adzuna.in/details/5289679347?utm_medium=api&utm_source=c8890522","18.5062","73.84735"
"Dir. Software Engineering","UKG ","India","2025-06-24T23:44:52Z","IT Jobs","UKG is looking to hire a Director of Engineering to join our extremely talented HCM Engineering. The Director of Engineering is responsible for the direct management of fast evolving product engineering teams, improvement in processes and service quality, strategic planning and management of resources. Plays a critical role in enhancing and enabling business capabilities through technology innovation and collaboration with the business, manage and execute a development roadmap and possesses a t…","https://www.adzuna.in/land/ad/5266068284?se=4BwMP71n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=89F6827E266BED8F99728A8580501B10821E341A","22.3511148","78.6677428"
"Java Developer - C11","Citigroup","Chennai, Tamil Nadu","2025-07-19T11:45:00Z","IT Jobs","The Applications Development Intermediate Programmer Analyst is an intermediate level position responsible for participation in the establishment and implementation of new or revised application systems and programs in coordination with the Technology team. The overall objective of this role is to contribute to applications systems analysis and programming activities. Responsibilities: - Utilize knowledge of applications development procedures and concepts, and basic knowledge of other technica…","https://www.adzuna.in/land/ad/5311787317?se=4BwMP71n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=894FFF01AA25509F0DF1EF792610F94893796CE6","13.06041","80.24963"
"Lead SW Architect","Honeywell","Bangalore, Karnataka","2025-07-21T12:02:55Z","IT Jobs","As a Lead Software Architect here at Honeywell, you will bring your strong expertise in Robotics sensor fusion, real time Operating system based product development and Cyber Security Compliance background to play a critical role in shaping our software architecture, driving innovation, and ensuring the security and compliance of our products. As a Lead Software Architect - Airports at Honeywell, you will be a key player in the Airports domain, focusing on airport guidance systems, and ground l…","https://www.adzuna.in/land/ad/5314280919?se=4BwMP71n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=1089E3ABB4FCF9857FDA2D8323B4B68357A8F871","12.95703","77.59837"
"Product Marketing Manager, watsonx.data, Data and AI","IBM","Bangalore, Karnataka","2025-06-25T23:40:50Z","IT Jobs","Introduction We are seeking an energetic, innovative and experienced product marketing champion to join IBM's Software marketing team, focusing on watsonx.data. As a Product Marketer, you will be responsible for creating and articulating the point of view of audiences we serve and creating the value proposition for data to grow IBM's market share, supporting revenue growth for products that are core to IBM. You will drive cross-IBM campaigns and product-level marketing and communications effort…","https://www.adzuna.in/land/ad/5267897648?se=4BwMP71n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=C61D18D8F7CE74AF82F06000A30AD30FFAB4A960","12.95703","77.59837"
"Design Verification Manager","Amazon","Bangalore, Karnataka","2025-07-20T11:59:43Z","Engineering Jobs","Description As a Design Verification Manager, you will contribute to exploring innovative hardware designs to enhance our devices. You will define verification methodology and implement test plans for advanced functional blocks while collaborating with cross-functional teams to develop world-class hardware devices. You will participate in the bringup of such blocks on Simulation and Emulation platforms. You will work closely with multi-disciplinary groups including Architecture, RTL Design, PD,…","https://www.adzuna.in/land/ad/5313258459?se=4BwMP71n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=52A1E7D93D783997565BB539BD2332B7D77D2244","12.9881567","77.6226000"
"AWS Data Engineer with Data modelling","Cognizant","Bangalore, Karnataka","2025-06-28T23:43:56Z","IT Jobs","Job Summary: Experience : 5 - 8 Years Location : Bangalore Contribute to building state-of-the-art data platforms in AWS, leveraging Python and Spark. Be part of a dynamic team, building data solutions in a supportive and hybrid work environment. This role is ideal for an experienced data engineer looking to step into a leadership position while remaining hands-on with cutting-edge technologies. You will design, implement, and optimize ETL workflows using Python and Spark, contributing to our r…","https://www.adzuna.in/land/ad/5273720497?se=4BwMP71n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=55401352E58C8688241A43B1A757B584BD2ACF3A","12.95703","77.59837"
"Cloud Engineer, Hybrid Cloud Delivery and Operations","Astellas Pharma","Bangalore, Karnataka","2025-06-27T23:45:51Z","IT Jobs","Do you want to be part of an inclusive team that works to develop innovative therapies for patients? Every day, we are driven to develop and deliver innovative and effective new medicines to patients and physicians. ?If you want to be part of this exciting work, you belong at Astellas! Astellas Pharma Inc. is a pharmaceutical company conducting business in more than 70 countries around the world. We are committed to turning innovative science into medical solutions that bring value and hope to …","https://www.adzuna.in/land/ad/5271888558?se=4BwMP71n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=E020558DFE727CDE99249834193A2575B6DE4587","12.9881567","77.6226000"
"Cloud Engineer, Hybrid Cloud Delivery and Operations","Astellas Pharma","Bangalore, Karnataka","2025-07-11T04:07:05Z","IT Jobs","Do you want to be part of an inclusive team that works to develop innovative therapies for patients? Every day, we are driven to develop and deliver innovative and effective new medicines to patients and physicians. ?If you want to be part of this exciting work, you belong at Astellas! Astellas Pharma Inc. is a pharmaceutical company conducting business in more than 70 countries around the world. We are committed to turning innovative science into medical solutions that bring value and hope to …","https://www.adzuna.in/land/ad/5296923453?se=4BwMP71n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=368463004E804D2C4E5FB359B7DD0BB6BB7A0A2C","12.9881567","77.6226000"
"Sr Software Engineer","GE HealthCare","Bangalore, Karnataka","2025-07-17T10:37:51Z","IT Jobs","Job Description Summary We are seeking a highly skilled Scrum Master with a robust technical background in backend development, particularly in Java and microservice architecture. This role demands hands-on expertise in microservice-based Java application development, coupled with proven agile leadership and delivery capabilities. The ideal candidate should have a minimum of 6 years of professional experience in Software Industry, which must include at least 2 years of experience as Scrum Maste…","https://www.adzuna.in/land/ad/5307821721?se=4BwMP71n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=24CAD2AED74E285EB00A6B29AC173FD94C9D9CC8","12.9881567","77.6226000"
"Lead Business Analyst - ISO 20022/ISO 8583, Swift","Mastercard","Pune, Maharashtra","2025-07-11T04:05:39Z","IT Jobs","Our Purpose Mastercard powers economies and empowers people in 200 countries and territories worldwide. Together with our customers, we're helping build a sustainable economy where everyone can prosper. We support a wide range of digital payments choices, making transactions secure, simple, smart and accessible. Our technology and innovation, partnerships and networks combine to deliver a unique set of products and services that help people, businesses and governments realize their greatest pot…","https://www.adzuna.in/land/ad/5296919550?se=4BwMP71n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=202D8147C41DB038E2E6978E87BDC360C2BFE642","18.5062","73.84735"
"Senior Software Engineer - Full Stack","Microsoft Corporation","Bangalore, Karnataka","2025-07-18T11:44:54Z","IT Jobs","Microsoft is a company where passionate innovators come to collaborate, envision what can be and take their careers to levels they cannot achieve anywhere else. This is a world of more possibilities, more innovation, more openness in a cloud-enabled world.? The Business & Industry Copilots group is a rapidly growing organization that is responsible for the Microsoft Dynamics 365 suite of products, Power Apps, Power Automate, Dataverse, AI Builder, Microsoft Industry Solution and more. Microsoft…","https://www.adzuna.in/land/ad/5309607349?se=4BwMP71n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=739C89CB95705F6E3702F546BF002DBD709A718E","12.95703","77.59837"
"Data Engineer","Amgen","Hyderabad, Telangana","2025-07-13T10:38:01Z","IT Jobs","Join Amgen's Mission of Serving Patients At Amgen, if you feel like you're part of something bigger, it's because you are. Our shared mission-to serve patients living with serious illnesses-drives all that we do. Since 1980, we've helped pioneer the world of biotech in our fight against the world's toughest diseases. With our focus on four therapeutic areas -Oncology, Inflammation, General Medicine, and Rare Disease- we reach millions of patients each year. As a member of the Amgen team, you'll…","https://www.adzuna.in/land/ad/5300567101?se=4BwMP71n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=040B898225964117994155C3FA1A692B901C2027","17.40275","78.50806"
"Java Full Stack Lead Engineer (Java Spring Boot, Angular, Docker/Kubernetes, AWS, PostgreSQL, Oracle) - Assistant Vice President - C12 - Pune","Citigroup","Pune, Maharashtra","2025-07-05T02:14:32Z","IT Jobs","Java Full Stack Lead Engineer (Java Spring Boot, Angular, Docker/Kubernetes, AWS, PostgreSQL, Oracle) - Assistant Vice President - C12 - Pune The Role We are looking for experienced full-stack software engineers who are passionate about solving business problems through innovation and engineering practices. This role will be responsible for writing code, pairing with other developers as appropriate, decomposing acceptance criteria to understand team backlog deliverables, complexities, and risk,…","https://www.adzuna.in/land/ad/5285820500?se=4BwMP71n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=9EFDCE46202C8889D098023C65980F98F1F671BB","18.5062","73.84735"
"Front-end (UI) - Lead Engineer","Ford Motor Company","Bangalore, Karnataka","2025-07-06T02:11:13Z","IT Jobs","- Lead the development and implementation of responsive front-end UI architecture for micro frontends, ensuring high performance, WCAG-compliant , scalability, and maintainability. - Model the use of modern software engineering practices (BDD, CI/CD, Shift left, 12-factor applications, etc.), API design, and architecture to support integration with existing Ford software products as well as external cloud-based services. - Effectively utilize the AI coding assistants (Ford LLM, Copilot, etc.) i…","https://www.adzuna.in/land/ad/5288140496?se=4BwMP71n8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=B83F161111124F110B2E5E685530936FD664515F","12.95703","77.59837"
