"Title","Company","Location","Created","Category","Description","URL","Latitude","Longitude"
"Associate - Power Systems","WSP","Mumbai, Maharashtra","2025-07-04T20:52:18Z","Engineering Jobs","Responsibilities Responsibilities To contribute to the technical development and delivery of studies and analysis within the power systems team: To deliver consulting work related to the various types of power systems studies and analysis, for example Static studies such as load flow, fault level and reactive compensation; Dynamic studies such as stability studies; Harmonic analysis/ power quality/ filter design; Transient overvoltage/ Insultation coordination; Control interaction studies; Eart…","https://www.adzuna.in/details/5285164211?utm_medium=api&utm_source=c8890522","19.00821","72.84415"
"Field Applications Engineer","MPS International","Bangalore, Karnataka","2025-07-12T02:27:43Z","Engineering Jobs","Monolithic Power Systems, Inc. (MPS) is one of the fastest growing companies in the Semiconductor industry. We are worldwide technical leaders in Integrated Power Semiconductors and Systems Power delivery architectures. At MPS, we cultivate creativity, are passionate about sustainability, and are committed to providing leading-edge products and innovation to our customers. Our portfolio of technology helps power our world come join our team and see how YOU can make a difference. Job Description…","https://www.adzuna.in/details/5298577745?utm_medium=api&utm_source=c8890522","12.95703","77.59837"
"Costing Head","Group Surya","India","2025-07-14T09:36:19Z","Engineering Jobs","Job Title: Tender Estimation Engineer – Solar & BESS Projects Job Summary: We are seeking a skilled and detail-oriented Tender Estimation Engineer with expertise in both solar PV and battery energy storage systems (BESS). The ideal candidate will be responsible for preparing accurate, competitive, and technically compliant bids for EPC projects. This includes analyzing tender documents, estimating project costs, coordinating with cross-functional teams, and supporting the preparation of technic…","https://www.adzuna.in/details/5301592663?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"New Product Reliability & Quality Engineer","Exponent Energy","India","2025-07-04T14:51:18Z","Engineering Jobs","To drive new product development efforts by working with design/ production and supplier stakeholders to enable high reliability and high-quality performance of the product. Our philosophy: Break. Believe. Build Break stuff. Break assumptions. Break the thumb rule. Believe in the team. Believe in the process. Believe through failures. Build fast. Build passionately. Build to simplify. Job Description Align the new product development process with APQP objectives and identify appropriate control…","https://www.adzuna.in/details/5284052331?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Sr. Test Engineer (Hardware Product Designing)","TE Connectivity","Bangalore, Karnataka","2025-07-16T10:40:17Z","Engineering Jobs","Sr. Test Engineer (Hardware Product Designing) At TE, you will unleash your potential working with people from diverse backgrounds and industries to create a safer, sustainable and more connected world. Job Overview TE Connectivity's Quality and Reliability Engineering Teams analyze the ability of product and production systems to comply with customer and contractual requirements through established reliability factors. They design, recommend revisions and install quality control systems, devel…","https://www.adzuna.in/land/ad/5305892805?se=cDBV-TJp8BGC99c6DT825g&utm_medium=api&utm_source=c8890522&v=528ADA2BB53CD8EF328D90FA0FD4676F314330BA","12.95703","77.59837"
"Test Engineer - Sensors Test & Validation- Hardware Testing","TE Connectivity","Bangalore, Karnataka","2025-07-16T10:40:18Z","Engineering Jobs","Test Engineer - Sensors Test & Validation- Hardware Testing At TE, you will unleash your potential working with people from diverse backgrounds and industries to create a safer, sustainable and more connected world. DESIRED SKILLS: - Strong Analytical and problem-solving skills - Hands-on, detail oriented and eager to learn - Excellent communicator with the ability to work in cross-functional and global teams - Self-motivated, proactive, and capable of working under tight schedules, pressure wi…","https://www.adzuna.in/land/ad/5305892901?se=cDBV-TJp8BGC99c6DT825g&utm_medium=api&utm_source=c8890522&v=CCAB8694E4B5D7C4119282E094C5AF930A5DDF7C","12.95703","77.59837"
"Test Engineer","TE Connectivity","Bangalore, Karnataka","2025-07-16T10:40:17Z","Engineering Jobs","Test Engineer At TE, you will unleash your potential working with people from diverse backgrounds and industries to create a safer, sustainable and more connected world. Job Overview TE Connectivity's Quality and Reliability Engineering Teams analyze the ability of product and production systems to comply with customer and contractual requirements through established reliability factors. They design, recommend revisions and install quality control systems, develop and document analytical method…","https://www.adzuna.in/land/ad/5305892804?se=cDBV-TJp8BGC99c6DT825g&utm_medium=api&utm_source=c8890522&v=83B5ED1C7A3735DEAD36048FCE5F8E1407D2587C","12.95703","77.59837"
"Senior Engineer - Hardware","Schlage Lock Company","Bangalore, Karnataka","2025-07-02T20:27:36Z","Engineering Jobs","Creating Peace of Mind by Pioneering Safety and Security At Allegion, we help keep the people you know and love safe and secure where they live, work and visit. With more than 30 brands, 12,000 employees globally and products sold in 130 countries, we specialize in security around the doorway and beyond. Additionally, in 2024 we were awarded the Gallup Exceptional Workplace Award, which recognizes the most engaged workplace cultures in the world. Allegion is seeking a highly motivated Senior Ha…","https://www.adzuna.in/details/5280020415?utm_medium=api&utm_source=c8890522","12.95703","77.59837"
"Maintainence Engineer","Safety Projects Pvt Ltd","India","2025-07-01T22:28:39Z","Engineering Jobs","Job Title: Maintenance In-Charge Reports to: Plant Head Location: Umargam ( Gujrath) Job Summary: We're seeking an experienced Maintenance In-Charge to oversee the maintenance operations, ensuring equipment reliability, efficiency, and safety. The ideal candidate will lead the maintenance team, implement preventive maintenance strategies, and optimize downtime. Key Responsibilities: 1. Develop and implement maintenance strategies, policies, and procedures for existing & new machineries. 2. Supe…","https://www.adzuna.in/details/5278081922?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Research Scientist - Research and Architecture Development","Tata Electronics","Bangalore, Karnataka","2025-07-14T09:35:22Z","Engineering Jobs","About Us: Tata Semiconductor Assembly and Test is the first commercial OSAT (Outsourced Semiconductor Assembly and Test) facility in India. Within a year and a half of operations, we have the capability to manufacture Integrated System Packaging (ISP), Wire Bond and Flip Chip Technologies. We are conducting R&D on advanced packaging. This includes developing differentiated solutions for Chiplet heterogenous integration and wafer level packaging for HPC (High Performance Computing) applications.…","https://www.adzuna.in/details/5301587895?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"Director of Engineering","Arcana","Bangalore, Karnataka","2025-07-14T09:36:38Z","Engineering Jobs","About Arcana Arcana is a portfolio intelligence platform used by hedge funds and asset managers to analyze performance and risk. We’re rethinking the tools institutional investors rely on—and we’re hiring analysts who want to drive that transformation. What You’ll Do 1. Build & Scale High-Impact Teams Hire, develop, and lead top-tier engineering talent across functions. Cultivate a culture of ownership, continuous learning, and psychological safety. Define team structure and evolve org design a…","https://www.adzuna.in/details/5301594051?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"SDE / ML Engineer","Minivet.ai","Bangalore, Karnataka","2025-07-21T08:01:40Z","Engineering Jobs","Job Overview As an SDE / ML Engineer, you will be responsible for designing, developing, and maintaining scalable pipelines and infrastructure for machine learning models, ensuring high performance, reliability, and efficient deployment. You will work closely with a team of senior engineers to optimize systems, implement robust engineering practices, and contribute to the evolution of our ML and AI infrastructure through scalable software solutions. This position is for immediate joinees only. …","https://www.adzuna.in/details/5314143509?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"Software Engineer II - QA","Zendesk Technologies","Pune, Maharashtra","2025-07-16T02:51:00Z","Engineering Jobs","Job Description Note: This is a hybrid role, combining remote and on-site work, requiring 3 days in the office, and relocation to Pune. Zendesk’s people have one goal in mind - to make the customer experience better. Our products help more than 170,000 global brands (like Discord, Calm, and Skyscanner) to make their billions of customers happy, every day. Our engineering team works at a scale that most companies only dream about, and where the challenges start to get seriously exciting. Our glo…","https://www.adzuna.in/details/5304588668?utm_medium=api&utm_source=c8890522","18.5062","73.84735"
"Plant Process Engineer","Air Products","India","2025-07-19T02:41:02Z","Engineering Jobs","At Air Products, our purpose is to bring people together to reimagine what’s possible, collaborate and innovate solutions to the world’s most significant energy and environmental sustainability challenges. Grow with us as we embark on building tomorrow together by being the safest, most diverse and most profitable industrial gas company in the world. Reimagine What’s Possible Job Description and Qualifications POSITION SUMMARY Provide process engineering support to Barauni-HYCO and ASU. Plant P…","https://www.adzuna.in/details/5310704647?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Lead Test Engineer – Product Assurance","Allegion India","Bangalore, Karnataka","2025-07-13T02:34:52Z","Engineering Jobs","Creating Peace of Mind by Pioneering Safety and Security At Allegion, we help keep the people you know and love safe and secure where they live, work and visit. With more than 30 brands, 12,000 employees globally and products sold in 130 countries, we specialize in security around the doorway and beyond. Additionally, in 2024 we were awarded the Gallup Exceptional Workplace Award, which recognizes the most engaged workplace cultures in the world. Job Description: Roles & Responsibilities, Abili…","https://www.adzuna.in/details/5300209543?utm_medium=api&utm_source=c8890522","12.95703","77.59837"
"Senior Quality Engineer","Medtronic","India","2025-07-14T02:40:52Z","Engineering Jobs","At Medtronic you can begin a life-long career of exploration and innovation, while helping champion healthcare access and equity for all. You’ll lead with purpose, breaking down barriers to innovation in a more connected, compassionate world. A Day in the Life In this exciting role as senior supplier quality engineer in Neuroscience portfolio, you will have primary focus responsibility including new product introduction and legacy product remediation. You will be a key member of the Medtronic q…","https://www.adzuna.in/details/5301299729?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Manager I R&D/Product DVL Engineering - Electronic and Sensor Integration","Whitecrow","Bangalore, Karnataka","2025-06-28T02:52:23Z","Engineering Jobs","About our client: For more than 80 years, our client’s engineers and product specialists have partnered with customers to produce highly engineered connectivity and sensing solutions that make a connected world possible. Their focus on reliability, durability, and sustainability exemplifies their commitment to progress. The unmatched range of their product portfolio enables companies, large and small, to turn ideas into technology that can transform how the world works and lives tomorrow. Role …","https://www.adzuna.in/details/5272262140?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"Hardware Verification & Validation Engineer","Fortive Corporation","Karnataka, India","2025-07-19T11:45:03Z","Engineering Jobs","Fluke - Corporate Profile Fluke Corporation is the world leader in the manufacture, distribution and service of electronic test tools and software. A wholly owned subsidiary of Fortive Corporation (NYSE:FTV, a Fortune 500 company), Fluke is a multi-national corporation headquartered in Everett, Washington, USA. Fluke Corporation has its presence in more than 100 countries and employs approximately 2,400 employees. Fluke Digital Systems is software development arm of Fluke corporation created sp…","https://www.adzuna.in/land/ad/5311787466?se=LjfvCDNp8BGC99c6DT825g&utm_medium=api&utm_source=c8890522&v=0425B9308B83824A115617841533A65D1E5B96F2","14.325172","76.227524"
"Verification and Validation Engineering Leader","GE Vernova","Uttar Pradesh, India","2025-07-24T09:52:42Z","Engineering Jobs","Job Description Summary This role primarily involves managing a team responsible for overall installation of control system in lab for HVDC projects. Furthermore, this team is also responsible for making sure that the control systems are thoroughly integrated and verified, to maximum possible extent, within our controls lab and then re-verified together with the remainder of the HVDC scheme during the static and dynamic commissioning process at site. In this role the candidate will be reporting…","https://www.adzuna.in/land/ad/5319454752?se=LjfvCDNp8BGC99c6DT825g&utm_medium=api&utm_source=c8890522&v=E1B6A61035C22EC013759EE1536049B68751465B","26.99551","80.600118"
"Verification and Validation Engineering Leader","GE Vernova","Tamil Nadu, India","2025-07-24T09:52:42Z","Engineering Jobs","Job Description Summary This role primarily involves managing a team responsible for overall installation of control system in lab for HVDC projects. Furthermore, this team is also responsible for making sure that the control systems are thoroughly integrated and verified, to maximum possible extent, within our controls lab and then re-verified together with the remainder of the HVDC scheme during the static and dynamic commissioning process at site. In this role the candidate will be reporting…","https://www.adzuna.in/land/ad/5319454753?se=LjfvCDNp8BGC99c6DT825g&utm_medium=api&utm_source=c8890522&v=EB0C3ACC1B640960EC8EA021EDCC823A7E53086E","10.989607","78.607338"
"Verification & Validation Engineer","GE Vernova","India","2025-07-21T02:35:44Z","Engineering Jobs","Job Description Summary Verification & Validation Engineer, will be responsible for the delivery of the of HVDC Controls & Protection Verification and Validation team’s activities on time / as per Project Scheduled through proper coordination between Project and department. The role involves technical understanding of the various work packages within the department ensuring that they meet the requirements, and the relevant processes are followed. Job Description Essential responsibilities: Desi…","https://www.adzuna.in/details/5313930760?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Hardware Verification & Validation Engineer","Fortive","Karnataka, India","2025-07-20T02:39:12Z","Engineering Jobs","Description Fluke - Corporate Profile Fluke Corporation is the world leader in the manufacture, distribution and service of electronic test tools and software. A wholly owned subsidiary of Fortive Corporation (NYSE:FTV, a Fortune 500 company), Fluke is a multi-national corporation headquartered in Everett, Washington, USA. Fluke Corporation has its presence in more than 100 countries and employs approximately 2,400 employees. Fluke Digital Systems is software development arm of Fluke corporatio…","https://www.adzuna.in/details/5312888627?utm_medium=api&utm_source=c8890522","14.325172","76.227524"
"Verification and Validation Engineer","BASIL INDIA TECHNOLOGIES","Pune, Maharashtra","2025-07-15T00:37:49Z","Engineering Jobs","Role V V Engineer Experience 6 to 9 Years Work Location Must have experience in or devices Educational Qualification should be UG or PG EEE mail your resumes to hidden email or WhatsApp 91 hidden mobile Consults with management assesses customer requirements and studies product characteristics to select validation objectives and standards","https://www.adzuna.in/details/5302282339?utm_medium=api&utm_source=c8890522","18.5062","73.84735"
"Senior Engineer, Firmware Verification Engineering- Python, C, Firmware Validation, Grey box, UFS/eMMC embedded NAND validation","SanDisk","Bangalore, Karnataka","2025-07-04T02:17:44Z","Engineering Jobs","Company Description The future. It's on you. You & Western Digital. We've been storing the world's data for more than 50 years. Once, it was the most important thing we could do for data. Now we're helping the world capture, preserve, access and transform data in a way only we can. The most game-changing companies, consumers, professionals, and governments come to us for the technologies and solutions they need to capture, preserve, access, and transform their data. But we can't do it alone. To…","https://www.adzuna.in/land/ad/5282461962?se=LjfvCDNp8BGC99c6DT825g&utm_medium=api&utm_source=c8890522&v=8D9E4B1B56950062D00E614272A4CE4754BCFC5E","12.9881567","77.6226000"
"CPU RTL Design Engineer- Staff","Qualcomm","Bangalore, Karnataka","2025-07-23T09:53:10Z","Engineering Jobs","Company: Qualcomm India Private Limited Job Area: Engineering Group, Engineering Group > Hardware Engineering General Summary: As a leading technology innovator, Qualcomm pushes the boundaries of what's possible to enable next-generation experiences and drives digital transformation to help create a smarter, connected future for all. As a Qualcomm Hardware Engineer, you will plan, design, optimize, verify, and test electronic systems, bring-up yield, circuits, mechanical systems, Digital/Analog…","https://www.adzuna.in/land/ad/5317566470?se=LjfvCDNp8BGC99c6DT825g&utm_medium=api&utm_source=c8890522&v=41DACE58716A1AF31393A143BF325C0F72C686A0","12.95703","77.59837"
"SOC Design Engineer  Sr Lead","Qualcomm","Bangalore, Karnataka","2025-06-27T23:45:20Z","Engineering Jobs","Company: Qualcomm India Private Limited Job Area: Engineering Group, Engineering Group > Hardware Engineering General Summary: As a leading technology innovator, Qualcomm pushes the boundaries of what's possible to enable next-generation experiences and drives digital transformation to help create a smarter, connected future for all. As a Qualcomm Hardware Engineer, you will plan, design, optimize, verify, and test electronic systems, bring-up yield, circuits, mechanical systems, Digital/Analog…","https://www.adzuna.in/land/ad/5271881624?se=LjfvCDNp8BGC99c6DT825g&utm_medium=api&utm_source=c8890522&v=B10191578049FAEC4BEFC40DEF2176EF86A88A49","12.95703","77.59837"
"ASIC/RTL Design Engineer(DDR)- Staff","Qualcomm","Bangalore, Karnataka","2025-07-06T02:19:26Z","Engineering Jobs","Company: Qualcomm India Private Limited Job Area: Engineering Group, Engineering Group > Hardware Engineering General Summary: Skills & Experience - MTech/BTech in EE/CS with 7 years of ASIC design experience. - Experience in micro-architecture development, RTL design, front-end flows (Lint, CDC, low-power checks, etc.), synthesis/DFT/FV/STA - Good understanding of DDR families (LP/PC) and generations (DDR2/3/4/5/6) is added advantage. - Understanding of protocols like AHB/AXI/ACE/CHI is desira…","https://www.adzuna.in/land/ad/5288146227?se=LjfvCDNp8BGC99c6DT825g&utm_medium=api&utm_source=c8890522&v=17358E994D5E74FD79534A33A40A1C5407DB56D2","12.95703","77.59837"
"Wifi Mac design engineer-Sr Staff","Qualcomm","Bangalore, Karnataka","2025-06-28T23:46:40Z","Engineering Jobs","Company: Qualcomm India Private Limited Job Area: Engineering Group, Engineering Group > Hardware Engineering General Summary: - 12 years experience in Digital ASIC / Processor Design - - Strong fundamentals in core areas: Microarchitecture, Computer Arithmetic, Circuit Design, Process Technology- Strong communication skills to work with design teams worldwide- Extensive experience in Synthesis (DC or Genus), Formal Verification (LEC / Formality), Conformal Low Power, PTPX, Primetime, Conformal…","https://www.adzuna.in/land/ad/5273755512?se=LjfvCDNp8BGC99c6DT825g&utm_medium=api&utm_source=c8890522&v=B85D7C40B404CBF391678D0712899746AF19F833","12.95703","77.59837"
"RTL Design Engineer( Sr Lead )","Qualcomm","Bangalore, Karnataka","2025-07-17T10:38:47Z","Engineering Jobs","Company: Qualcomm India Private Limited Job Area: Engineering Group, Engineering Group > Hardware Engineering General Summary: ob Description Responsibilities will include - To be strong designer who is able to work independent on one of the peripheral IP's - come up with design and microarchitecture solutions - guide/mentor juniors - engage with external teams to drive/resolve cross team dependencies. - Take complete responsibility of one or more project and drive that independently. - Being a…","https://www.adzuna.in/land/ad/5307822789?se=LjfvCDNp8BGC99c6DT825g&utm_medium=api&utm_source=c8890522&v=26B2081DB1C53BA7E6A34652EF99F55717103D1B","12.95703","77.59837"
"System, Test Engineer","Schneider Electric","Bangalore, Karnataka","2025-07-25T00:06:50Z","Engineering Jobs","The Microgrid business is central to Schneider Electric's New Energy Landscape Strategy and is a key pillar of our Sustainability, Digitization, and Electrification agenda. It continues to gain momentum and growth across key geographies, helping customers revolutionize and reshape the distributed energy landscape along their electrification and sustainability journeys. The Microgrid Line of Business provides state of the art Energy Management and Power Management software helping our customers …","https://www.adzuna.in/details/5320127467?utm_medium=api&utm_source=c8890522","12.95703","77.59837"
"Senior Engineer, Firmware Verification Engineering- Python, C, Firmware Validation, Grey box, UFS/eMMC embedded NAND validation","Sandisk","Bangalore, Karnataka","2025-07-03T04:56:52Z","Engineering Jobs","Job Description ESSENTIAL DUTIES AND RESPONSIBILITIES: Need experienced Validation engineers who understand embedded NAND system design and firmware algorithms in order to create a test validation plans and implement them in modern object oriented languages. Work closely with the system architects and the firmware team to develop Validation plans, test bench and test cases Develop an overall validation strategy including defining validation infrastructure and validation methodology Debug the fi…","https://www.adzuna.in/details/5280629139?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"System Test Engineer - Customer Feedback & Demos","Schneider Electric","India","2025-07-06T20:59:10Z","Engineering Jobs","System Test Engineer - System Verification & Validation We are seeking an experienced Senior Engineer to join our System Verification & Validation team. This role requires 6-8 years of expertise in verificaiton and validation of sytems comprising of iot devices, gateways, configuration apps and cloud advisors. You will be responsible for designing, developing, and executing testing strategies to validate and verify our innovative solutions, ensuring compliance with industry standards and delive…","https://www.adzuna.in/details/5289152135?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Senior System Test Engineer - EM Systems","Schneider Electric","India","2025-07-17T02:33:57Z","Engineering Jobs","Senior Engineer - System Verification & Validation We are seeking an experienced Senior Engineer to join our System Verification & Validation team. This role requires 6-8 years of expertise in verificaiton and validation of sytems comprising of iot devices, gateways, configuration apps and cloud advisors. You will be responsible for designing, developing, and executing testing strategies to validate and verify our innovative solutions, ensuring compliance with industry standards and delivering …","https://www.adzuna.in/details/5307282614?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Functional Verification Engineer","ACL Digital","Bangalore, Karnataka","2025-07-07T09:14:44Z","Engineering Jobs","Lead Functional Verification Engineer Experience : 6 Years Location : Bangalore Job Description: Lead verification activities for complex CPU cores, memory subsystems, and high-speed PCIe IPs. Define verification strategy, test plan, and coverage goals based on architecture and spec reviews. Build and maintain advanced UVM-based testbenches for block and subsystem-level verification. Develop reusable components like drivers, monitors, and scoreboards tailored for CPU/memory/PCIe protocols. Driv…","https://www.adzuna.in/details/5289687457?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"Lead - Satellite Design & Development","LT-Larsen & Toubro Limited","Bangalore, Karnataka","2025-07-11T02:41:23Z","Engineering Jobs","Role Summary: The Lead - Satellite Design & Development is a dynamic leader responsible for guiding a multi-disciplinary team through the complete lifecycle of complex projects undertaken for space systems. This role ensures the successful delivery of projects by meticulously managing timelines, budgets, and resource allocation while spearheading the application of core systems engineering principles. The manager will coordinate the integration of various engineering disciplines—from system req…","https://www.adzuna.in/details/5296820188?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"Environmental Validation Engineer","Visteon Careers","Chinchwad, Pune","2025-07-11T02:34:12Z","Engineering Jobs","At Visteon, the work we do is both relevant and recognized —not just by our organization, but by our peers, by industry-leading brands, and by millions of drivers around the world. That’s YOUR work. And, as a truly global technology leader in the mobility space, focused on building cross-functional AND cross-cultural teams, we connect you with people who help you grow. So here, whatever we do is not a job. It’s a mission. As a multi-billion-dollar leader of disruptive change in the industry, we…","https://www.adzuna.in/details/5296811932?utm_medium=api&utm_source=c8890522","18.63835","73.81065"
"Design Engineer – Electrical Wiring Harness","Expleo","Injambakkam, Chennai","2025-07-10T05:16:01Z","Engineering Jobs","Expleo is the home of bold and reliable minds. With more than 50 years of experience in developing complex products, optimising manufacturing processes, and ensuring the quality of information systems, Expleo boasts an extensive global footprint, powered by 19,000 highly skilled experts delivering value in 30 countries. Our efforts in creating a supportive and inclusive workplace in India have earned us some key recognitions: 'Great Place to Work' certification for building a supportive, engagi…","https://www.adzuna.in/details/5294948234?utm_medium=api&utm_source=c8890522","12.96853","80.24305"
