"Title","Company","Location","Created","Category","URL","Latitude","Longitude"
"Electronics Engineer","Veer Electronics Pvt. Ltd.","Gandhinagar, Gujarat","2025-07-14T09:36:27Z","Engineering Jobs","https://www.adzuna.in/details/5301593075?utm_medium=api&utm_source=c8890522","23.4896","72.645"
"Jr. RND (Hardware Engineer)","KM Electronic Cables","Ahmedabad, Gujarat","2025-03-10T17:06:52Z","Engineering Jobs","https://www.adzuna.in/details/5084854974?utm_medium=api&utm_source=c8890522","23.042","72.59465"
"Technician – GBS Engineering","Flex","Chennai, Tamil Nadu","2025-06-30T03:15:05Z","Engineering Jobs","https://www.adzuna.in/details/5275193557?utm_medium=api&utm_source=c8890522","13.06041","80.24963"
"Senior Designer","HCL Technologies","Bangalore, Karnataka","2025-07-06T21:01:05Z","Engineering Jobs","https://www.adzuna.in/details/5289154741?utm_medium=api&utm_source=c8890522","12.95703","77.59837"
"Senior Designer","HCL Technologies","Chennai, Tamil Nadu","2025-07-06T20:58:30Z","Engineering Jobs","https://www.adzuna.in/details/5289151520?utm_medium=api&utm_source=c8890522","13.06041","80.24963"
"Lead Validation Engineer","Texas Instruments","Bangalore, Karnataka","2025-07-13T10:39:28Z","Engineering Jobs","https://www.adzuna.in/land/ad/5300569417?se=Cozi0oVk8BG0GtBv1vGMnA&utm_medium=api&utm_source=c8890522&v=8C797D2F3D235CC952C41978746A519E185676F6","12.9767936","77.5900820"
"Technical Supporter Electrical Engineering","Achievers Enterprise","India","2025-06-06T20:45:48Z","Engineering Jobs","https://www.adzuna.in/details/5236368195?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Electronics Engineer","Wenger & Watson","Pune, Maharashtra","2025-06-21T08:50:51Z","Engineering Jobs","https://www.adzuna.in/details/5260941363?utm_medium=api&utm_source=c8890522","18.5062","73.84735"
"RF Design Engineer","Dorman Products","India","2025-06-18T14:40:16Z","Engineering Jobs","https://www.adzuna.in/details/5256010213?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Hardware Layout Engineer","Nav Tech Electronics","Hyderabad, Telangana","2025-06-06T20:49:33Z","Engineering Jobs","https://www.adzuna.in/details/5236374691?utm_medium=api&utm_source=c8890522","17.40275","78.50806"
"Principal Technical Expert- Electronics Hardware","Schneider Electric","India","2025-07-07T21:16:36Z","Engineering Jobs","https://www.adzuna.in/details/5290357155?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Senior Embedded Hardware Engineer","Evoke HR Solutions Pvt Ltd","Ahmedabad, Gujarat","2025-07-15T00:37:55Z","IT Jobs","https://www.adzuna.in/details/5302282792?utm_medium=api&utm_source=c8890522","23.042","72.59465"
"Hardware Test Engineer","capital engineerings","India","2025-06-06T20:49:16Z","Engineering Jobs","https://www.adzuna.in/details/5236373022?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Hardware Engineer End of Line","Maxwell Energy System Pvt Ltd","India","2025-06-26T17:17:39Z","Engineering Jobs","https://www.adzuna.in/details/5269381340?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Printed Circuit Board Design Engineer","Confidential Company","Bangalore, Karnataka","2025-06-25T10:04:52Z","Engineering Jobs","https://www.adzuna.in/details/5266676764?utm_medium=api&utm_source=c8890522","12.9767936","77.5900820"
"Electronics Design Engineer 2","Peppermint Robotics","Pune, Maharashtra","2025-06-06T20:52:07Z","Engineering Jobs","https://www.adzuna.in/details/5236378764?utm_medium=api&utm_source=c8890522","18.5062","73.84735"
"Embedded C","Debtors Watch LLP","Pune, Maharashtra","2025-03-09T17:15:10Z","Engineering Jobs","https://www.adzuna.in/details/5083882455?utm_medium=api&utm_source=c8890522","18.5062","73.84735"
